"id","filename","filepath","adatecreated","ndatecreated","adatecheckedin","ndatecheckedin","businessname","licensenumber","batchid","productname","sampleid","tvsampleid","metrcnumber","approved","notified"
3194,"206391-Cannabinoids.pdf","reports/pdf/206391-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","081715-Q","Highwayman #9 Live Wax","206391","2762","1A400031268748F000001386","",""
3195,"206390-Cannabinoids.pdf","reports/pdf/206390-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082415-J","Golden Goat","206390","2761","1A400031268748F000001384","",""
3196,"206389-Cannabinoids.pdf","reports/pdf/206389-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","081715-R","Lemon Flo Wax","206389","2760","1A400031268748F000001382","",""
3197,"206325-Cannabinoids.pdf","reports/pdf/206325-Cannabinoids.pdf","08/27/2015","1440655200","2015-08-25","1440482400","THChocolate LLC (EvoLab)","404-00048","80915M1","CBD Sugar Dab","206325","2696","1A400050026874B000004609","",""
3198,"206411-ResidualSolvents.pdf","reports/pdf/206411-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","Conscious Confections (Native Roots)","404R-00006","DANR.08.27.LJ.1","Lifesaver Jones","206411","2782","1A4000312687486000002781","",""
3199,"206409-ResidualSolvents.pdf","reports/pdf/206409-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","Conscious Confections (Native Roots)","404R-00006","","Lemon Kush Sap","206409","2780","1A4000312687486000002565","",""
3200,"206407-ResidualSolvents.pdf","reports/pdf/206407-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","Conscious Confections (Native Roots)","404R-00006","DANR.08.22.DMOG.1","Deadman OG","206407","2778","1A4000312687486000002561","",""
3201,"206401-ResidualSolvents.pdf","reports/pdf/206401-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","031715-C","Mob Boss Decarb","206401","2772","1A400031268748F000001166","",""
3202,"206400-ResidualSolvents.pdf","reports/pdf/206400-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","052615-A","OG Sky Decarb","206400","2771","1A400031268748F000001165","",""
3203,"206399-ResidualSolvents.pdf","reports/pdf/206399-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","042615-M","Tri Kush   Orange Sour Dub Decarb","206399","2770","1A400031268748F000001161","",""
3204,"206398-ResidualSolvents.pdf","reports/pdf/206398-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","072115-D","White Glass Slipper Decarb","206398","2769","1A400031268748F000001160","",""
3205,"206397-ResidualSolvents.pdf","reports/pdf/206397-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082115-J","A.R.C. Wax","206397","2768","1A400031268748F000001398","",""
3206,"206396-ResidualSolvents.pdf","reports/pdf/206396-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082115-I","Wifi Wax","206396","2767","1A400031268748F000001396","",""
3207,"206395-ResidualSolvents.pdf","reports/pdf/206395-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082115-E","Tahoe Headband Wax","206395","2766","1A400031268748F000001394","",""
3208,"206394-ResidualSolvents.pdf","reports/pdf/206394-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082115-F","A.R.C. Wax","206394","2765","1a400031268748f000001392","",""
3209,"206393-ResidualSolvents.pdf","reports/pdf/206393-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082115-B","Bubba Glue Wax","206393","2764","1A400031268748F000001390","",""
3210,"206392-ResidualSolvents.pdf","reports/pdf/206392-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","081815-F","Goat Fuel Wax","206392","2763","1A400031268748F000001388","",""
3211,"206391-ResidualSolvents.pdf","reports/pdf/206391-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","081715-Q","Highwayman #9 Live Wax","206391","2762","1A400031268748F000001386","",""
3212,"206390-ResidualSolvents.pdf","reports/pdf/206390-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082415-J","Golden Goat","206390","2761","1A400031268748F000001384","",""
3213,"206389-ResidualSolvents.pdf","reports/pdf/206389-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","081715-R","Lemon Flo Wax","206389","2760","1A400031268748F000001382","",""
3214,"206388-ResidualSolvents.pdf","reports/pdf/206388-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082015-I","Wifi Wax","206388","2759","1A400031268748F000001380","",""
3215,"206387-ResidualSolvents.pdf","reports/pdf/206387-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082415-L","Highwayman Wax","206387","2758","1A400031268748F000001378","",""
3216,"206386-ResidualSolvents.pdf","reports/pdf/206386-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082515-B","Orange Herijuana Live Resin","206386","2757","1A400031268748F000001376","",""
3217,"206385-ResidualSolvents.pdf","reports/pdf/206385-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082115-K","Tiger&#x27;s Milk Wax","206385","2756","1A400031268748F000001374","",""
3218,"206384-ResidualSolvents.pdf","reports/pdf/206384-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","082115-P","A.R.C. Wax","206384","2755","1A400031268748F000001372","",""
3219,"206383-ResidualSolvents.pdf","reports/pdf/206383-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","0821015-D","Wifi Wax","206383","2754","1A400031268748F000001370","",""
3220,"206382-ResidualSolvents.pdf","reports/pdf/206382-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","052615-B","Blue Dream Decarb","206382","2753","1A400031268748F000001164","",""
3221,"206381-ResidualSolvents.pdf","reports/pdf/206381-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","042415-E","Girl Scout Thin Mint Decarb","206381","2752","1A400031268748F000001163","",""
3222,"206380-ResidualSolvents.pdf","reports/pdf/206380-ResidualSolvents.pdf","08/27/2015","1440655200","2015-08-26","1440568800","TR Scientific LLC","404R-00015","051915-E","Orange Ghost","206380","2751","1A400031268748F000001162","",""
